timestamp,frame,fps,latency_ms,yolo_inference_ms,face_mesh_ms,cpu_usage_percent
2026-08-20 19:52:49,1627,37.3,9.3,0.0,6.95,65.0
2026-08-20 19:52:49,1628,38.16,15.11,0.0,7.87,75.0
2026-08-20 19:52:50,1629,36.44,30.72,22.05,6.52,74.1
2026-08-20 19:52:50,1630,36.92,7.57,0.0,5.31,59.1
2026-08-20 19:52:50,1631,38.43,10.76,0.0,6.55,76.9
2026-08-20 19:52:50,1632,36.4,49.73,22.4,5.13,71.4
2026-08-20 19:52:50,1633,37.74,7.29,0.0,5.1,65.0
2026-08-20 19:52:50,1634,38.68,13.34,0.0,5.31,78.4
2026-08-20 19:52:50,1635,36.83,31.91,23.19,6.45,68.9
2026-08-20 19:52:50,1636,37.54,7.71,0.0,5.33,91.7
2026-08-20 19:52:50,1637,40.25,7.7,0.0,5.23,75.0
2026-08-20 19:52:50,1638,37.54,68.08,21.59,5.3,69.0
2026-08-20 19:52:50,1639,38.72,8.85,0.0,6.66,81.1
2026-08-20 19:52:50,1640,39.46,14.58,0.0,5.34,59.1
2026-08-20 19:52:50,1641,37.57,31.13,22.14,6.75,70.5
2026-08-20 19:52:50,1642,38.13,7.28,0.0,5.56,67.5
2026-08-20 19:52:50,1643,39.48,11.2,0.0,8.66,78.9
2026-08-20 19:52:50,1644,37.19,55.6,21.78,5.62,71.8
2026-08-20 19:52:50,1645,39.41,10.41,0.0,8.1,60.9
2026-08-20 19:52:50,1646,39.25,21.32,0.0,5.07,61.9
2026-08-20 19:52:50,1647,37.57,34.93,26.4,5.32,70.0
2026-08-20 19:52:50,1648,37.11,18.25,0.0,15.74,72.5
2026-08-20 19:52:50,1649,37.4,11.73,0.0,7.52,72.5
2026-08-20 19:52:50,1650,35.16,62.39,21.08,7.66,70.5
2026-08-20 19:52:50,1651,35.3,10.17,0.0,7.5,69.0
2026-08-20 19:52:50,1652,37.63,11.23,0.0,8.78,80.0
2026-08-20 19:52:50,1653,36.83,29.04,21.24,5.6,79.5
2026-08-20 19:52:50,1654,36.94,7.18,0.0,5.21,69.2
2026-08-20 19:52:50,1655,38.95,9.5,0.0,6.91,66.7
2026-08-20 19:52:50,1656,36.55,60.31,20.82,5.19,69.1
2026-08-20 19:52:50,1657,40.89,8.78,0.0,6.61,73.7
2026-08-20 19:52:50,1658,39.76,27.13,0.0,6.88,73.8
2026-08-20 19:52:51,1659,38.65,29.91,21.06,6.34,72.5
2026-08-20 19:52:51,1660,38.56,9.41,0.0,5.62,81.0
2026-08-20 19:52:51,1661,42.57,7.16,0.0,3.48,66.7
2026-08-20 19:52:51,1662,39.42,82.04,20.99,6.45,71.3
2026-08-20 19:52:51,1663,40.08,8.24,0.0,5.89,65.0
2026-08-20 19:52:51,1664,40.53,14.63,0.0,6.07,70.0
2026-08-20 19:52:51,1665,38.74,26.88,21.2,3.43,71.7
2026-08-20 19:52:51,1666,39.78,15.25,0.0,7.44,71.1
2026-08-20 19:52:51,1667,39.89,8.29,0.0,4.77,59.1
2026-08-20 19:52:51,1668,37.56,52.3,23.02,5.64,68.8
2026-08-20 19:52:51,1669,39.68,5.77,0.0,3.59,65.0
2026-08-20 19:52:51,1670,39.55,16.78,0.0,7.0,70.0
2026-08-20 19:52:51,1671,37.46,39.56,24.32,12.75,72.9
2026-08-20 19:52:51,1672,39.07,9.92,0.0,6.84,66.7
2026-08-20 19:52:51,1673,44.38,5.58,0.0,3.42,80.0
2026-08-20 19:52:51,1674,41.13,73.37,24.43,6.9,70.9
2026-08-20 19:52:51,1675,44.34,7.53,0.0,4.81,75.0
2026-08-20 19:52:51,1676,43.53,19.1,0.0,8.38,82.9
2026-08-20 19:52:51,1677,41.56,28.94,22.04,4.66,71.9
2026-08-20 19:52:51,1678,41.41,7.43,0.0,5.18,69.6
2026-08-20 19:52:51,1679,42.45,10.75,0.0,6.54,77.5
2026-08-20 19:52:51,1680,39.77,58.51,23.07,5.89,74.0
2026-08-20 19:52:51,1681,43.35,7.57,0.0,5.04,66.7
2026-08-20 19:52:51,1682,42.76,18.7,0.0,5.88,75.0
2026-08-20 19:52:51,1683,41.12,30.13,23.2,5.37,83.3
2026-08-20 19:52:51,1684,40.72,19.63,0.0,6.12,59.1
2026-08-20 19:52:51,1685,42.75,5.69,0.0,3.53,70.0
2026-08-20 19:52:51,1686,39.58,79.65,23.81,9.65,67.5
2026-08-20 19:52:51,1687,39.74,8.46,0.0,6.26,68.3
2026-08-20 19:52:52,1688,41.94,8.21,0.0,6.48,80.0
2026-08-20 19:52:52,1689,40.32,31.41,23.42,5.78,82.1
2026-08-20 19:52:52,1690,40.46,7.32,0.0,5.19,73.8
2026-08-20 19:52:52,1691,42.01,9.77,0.0,7.49,84.2
2026-08-20 19:52:52,1692,39.4,56.29,21.53,5.77,70.9
2026-08-20 19:52:52,1693,41.98,8.79,0.0,6.66,59.1
2026-08-20 19:52:52,1694,41.22,22.15,0.0,5.18,67.5
2026-08-20 19:52:52,1695,39.59,30.45,23.19,5.17,84.2
2026-08-20 19:52:52,1696,39.25,10.28,0.0,7.98,71.4
2026-08-20 19:52:52,1697,43.2,7.4,0.0,5.09,65.0
2026-08-20 19:52:52,1698,40.04,77.52,22.61,6.86,70.7
2026-08-20 19:52:52,1699,43.99,7.21,0.0,5.62,0.0
2026-08-20 19:52:52,1700,42.94,23.57,0.0,5.36,80.5
2026-08-20 19:52:52,1701,41.3,29.35,21.97,5.21,74.6
2026-08-20 19:52:52,1702,40.96,7.73,0.0,5.19,61.9
2026-08-20 19:52:52,1703,43.0,8.41,0.0,6.32,65.0
2026-08-20 19:52:52,1704,40.15,61.62,24.22,6.19,72.5
2026-08-20 19:52:52,1705,39.81,9.28,0.0,7.04,74.4
2026-08-20 19:52:52,1706,43.13,7.74,0.0,5.82,0.0
2026-08-20 19:52:52,1707,41.18,33.36,25.89,5.28,73.3
2026-08-20 19:52:52,1708,41.34,8.61,0.0,6.45,70.0
2026-08-20 19:52:52,1709,43.38,9.4,0.0,6.93,80.0
2026-08-20 19:52:52,1710,40.16,82.58,25.74,7.73,66.3
2026-08-20 19:52:52,1711,40.77,8.72,0.0,6.5,74.4
2026-08-20 19:52:52,1712,42.77,9.23,0.0,6.47,75.0
2026-08-20 19:52:52,1713,41.13,31.11,23.78,5.26,71.4
2026-08-20 19:52:52,1714,41.14,7.34,0.0,5.31,68.3
2026-08-20 19:52:52,1715,42.63,9.81,0.0,7.13,84.2
2026-08-20 19:52:52,1716,39.77,64.92,22.7,6.76,77.4
2026-08-20 19:52:52,1717,40.79,7.38,0.0,5.17,67.5
2026-08-20 19:52:52,1718,41.95,10.51,0.0,5.32,75.0
2026-08-20 19:52:53,1719,40.51,30.75,21.56,7.01,80.0
2026-08-20 19:52:53,1720,39.79,13.74,0.0,5.8,70.0
2026-08-20 19:52:53,1721,39.81,7.34,0.0,5.06,68.3
2026-08-20 19:52:53,1722,37.05,73.31,24.36,7.44,71.0
2026-08-20 19:52:53,1723,42.47,5.85,0.0,3.67,61.9
2026-08-20 19:52:53,1724,42.31,14.31,0.0,6.9,65.0
2026-08-20 19:52:53,1725,40.14,31.93,23.77,4.99,73.8
2026-08-20 19:52:53,1726,40.26,8.62,0.0,4.4,74.4
2026-08-20 19:52:53,1727,42.19,9.15,0.0,4.97,95.2
2026-08-20 19:52:53,1728,39.54,58.07,25.54,5.3,74.1
2026-08-20 19:52:53,1729,38.89,9.77,0.0,5.54,70.7
2026-08-20 19:52:53,1730,42.34,7.41,0.0,4.39,80.0
2026-08-20 19:52:53,1731,40.69,30.16,23.28,3.8,72.5
2026-08-20 19:52:53,1732,40.5,7.95,0.0,3.97,75.0
2026-08-20 19:52:53,1733,43.39,6.88,0.0,3.74,65.0
2026-08-20 19:52:53,1734,40.24,75.12,26.58,4.23,69.3
2026-08-20 19:52:53,1735,39.85,8.11,0.0,4.9,67.5
2026-08-20 19:52:53,1736,41.32,10.47,0.0,6.6,75.0
2026-08-20 19:52:53,1737,39.88,31.57,24.2,4.26,71.2
2026-08-20 19:52:53,1738,40.15,7.07,0.0,3.89,66.7
2026-08-20 19:52:53,1739,42.15,8.12,0.0,5.02,75.0
2026-08-20 19:52:53,1740,39.49,56.54,20.18,5.7,71.2
2026-08-20 19:52:53,1741,41.98,9.01,0.0,5.76,70.0
2026-08-20 19:52:53,1742,41.23,22.41,0.0,5.22,72.5
2026-08-20 19:52:53,1743,39.57,30.95,22.48,5.51,68.9
2026-08-20 19:52:53,1744,39.06,12.91,0.0,7.49,100.0
2026-08-20 19:52:53,1745,41.29,9.51,0.0,6.31,80.0
2026-08-20 19:52:53,1746,38.36,79.53,26.91,4.46,74.0
2026-08-20 19:52:53,1747,39.02,9.41,0.0,4.23,77.1
2026-08-20 19:52:53,1748,41.7,8.61,0.0,5.34,73.7
2026-08-20 19:52:54,1749,40.07,31.97,25.05,3.77,63.8
2026-08-20 19:52:54,1750,40.16,9.39,0.0,6.11,73.7
2026-08-20 19:52:54,1751,43.73,7.39,0.0,4.23,0.0
2026-08-20 19:52:54,1752,40.59,72.02,26.7,5.84,71.4
2026-08-20 19:52:54,1753,43.52,7.85,0.0,4.41,87.5
2026-08-20 19:52:54,1754,44.67,10.03,0.0,4.28,58.3
2026-08-20 19:52:54,1755,42.9,31.14,23.44,4.56,70.7
2026-08-20 19:52:54,1756,42.41,9.47,0.0,4.22,69.2
2026-08-20 19:52:54,1757,44.74,8.63,0.0,5.03,66.7
2026-08-20 19:52:54,1758,41.37,83.8,21.66,5.9,72.4
2026-08-20 19:52:54,1759,42.57,6.99,0.0,3.81,62.5
2026-08-20 19:52:54,1760,43.1,17.75,0.0,3.75,75.0
2026-08-20 19:52:54,1761,41.84,28.58,20.47,4.99,74.4
2026-08-20 19:52:54,1762,40.81,12.35,0.0,3.97,69.0
2026-08-20 19:52:54,1763,40.67,7.28,0.0,4.03,74.4
2026-08-20 19:52:54,1764,38.27,51.0,22.8,4.2,69.5
2026-08-20 19:52:54,1765,39.71,7.04,0.0,3.85,70.0
2026-08-20 19:52:54,1766,39.62,16.66,0.0,5.37,73.1
2026-08-20 19:52:54,1767,37.76,32.49,24.23,5.02,66.7
2026-08-20 19:52:54,1768,38.35,7.33,0.0,3.83,70.0
2026-08-20 19:52:54,1769,39.99,10.11,0.0,4.08,80.0
2026-08-20 19:52:54,1770,37.34,68.42,22.07,3.84,68.0
2026-08-20 19:52:54,1771,37.26,16.22,0.0,11.94,75.0
2026-08-20 19:52:54,1772,38.14,6.98,0.0,3.73,65.0
2026-08-20 19:52:54,1773,36.91,30.67,21.65,5.48,75.0
2026-08-20 19:52:54,1774,37.39,6.59,0.0,3.87,54.2
2026-08-20 19:52:54,1775,38.97,9.92,0.0,5.47,66.7
2026-08-20 19:52:54,1776,36.74,54.1,19.95,3.92,67.9
2026-08-20 19:52:54,1777,38.75,8.7,0.0,5.19,65.0
2026-08-20 19:52:54,1778,38.36,21.92,0.0,5.28,78.0
2026-08-20 19:52:55,1779,36.86,33.37,24.33,3.92,73.3
2026-08-20 19:52:55,1780,37.53,8.48,0.0,5.38,65.0
2026-08-20 19:52:55,1781,39.86,9.48,0.0,5.4,70.0
2026-08-20 19:52:55,1782,37.09,75.88,24.58,4.09,72.0
2026-08-20 19:52:55,1783,37.08,8.36,0.0,4.05,59.1
2026-08-20 19:52:55,1784,39.53,8.65,0.0,5.43,70.0
2026-08-20 19:52:55,1785,38.12,31.91,23.74,5.04,72.9
2026-08-20 19:52:55,1786,38.62,17.4,0.0,3.95,61.9
2026-08-20 19:52:55,1787,41.24,6.99,0.0,3.74,70.0
2026-08-20 19:52:55,1788,38.48,64.4,23.81,4.38,70.0
2026-08-20 19:52:55,1789,39.15,7.05,0.0,3.86,78.6
2026-08-20 19:52:55,1790,41.43,6.98,0.0,4.01,76.9
2026-08-20 19:52:55,1791,39.9,30.53,21.15,6.01,63.0
2026-08-20 19:52:55,1792,39.86,21.68,0.0,5.44,76.3
2026-08-20 19:52:55,1793,44.28,8.61,0.0,5.34,0.0
2026-08-20 19:52:55,1794,40.95,80.22,20.46,5.34,70.8
2026-08-20 19:52:55,1795,41.26,8.38,0.0,4.95,75.0
2026-08-20 19:52:55,1796,42.4,11.37,0.0,5.07,66.7
2026-08-20 19:52:55,1797,41.2,28.32,20.96,4.17,73.7
2026-08-20 19:52:55,1798,40.36,10.78,0.0,3.93,63.4
2026-08-20 19:52:55,1799,44.08,8.16,0.0,5.02,84.2
2026-08-20 19:52:55,1800,40.97,69.36,25.1,5.1,68.0
2026-08-20 19:52:55,1801,42.65,7.16,0.0,3.92,69.6
2026-08-20 19:52:55,1802,42.93,13.09,0.0,3.88,85.0
2026-08-20 19:52:55,1803,40.55,33.42,24.99,5.13,70.0
2026-08-20 19:52:55,1804,41.03,7.46,0.0,4.15,61.9
2026-08-20 19:52:55,1805,43.1,8.13,0.0,3.99,75.0
2026-08-20 19:52:55,1806,40.16,65.44,22.34,3.65,71.0
2026-08-20 19:52:55,1807,41.06,7.22,0.0,3.84,66.7
2026-08-20 19:52:55,1808,40.69,22.64,0.0,5.97,70.0
2026-08-20 19:52:56,1809,38.84,32.08,24.35,4.55,75.0
2026-08-20 19:52:56,1810,39.31,8.04,0.0,4.39,65.0
2026-08-20 19:52:56,1811,41.02,10.3,0.0,4.45,70.0
2026-08-20 19:52:56,1812,38.65,52.04,20.06,3.83,70.9
2026-08-20 19:52:56,1813,39.97,7.3,0.0,3.77,61.9
2026-08-20 19:52:56,1814,39.72,18.52,0.0,5.32,67.5
2026-08-20 19:52:56,1815,37.99,31.07,22.93,4.1,71.7
2026-08-20 19:52:56,1816,38.19,9.04,0.0,5.86,63.6
2026-08-20 19:52:56,1817,41.85,6.96,0.0,3.86,65.0
2026-08-20 19:52:56,1818,38.88,73.07,24.44,4.05,68.3
2026-08-20 19:52:56,1819,42.76,7.47,0.0,3.92,76.2
2026-08-20 19:52:56,1820,42.18,19.21,0.0,4.33,78.0
2026-08-20 19:52:56,1821,40.16,33.95,24.58,5.29,72.1
2026-08-20 19:52:56,1822,40.61,8.15,0.0,4.22,65.0
2026-08-20 19:52:56,1823,43.75,6.77,0.0,3.66,65.0
2026-08-20 19:52:56,1824,40.8,61.07,19.74,5.22,74.0
2026-08-20 19:52:56,1825,40.58,7.48,0.0,4.32,52.0
2026-08-20 19:52:56,1826,42.42,8.41,0.0,4.2,76.2
2026-08-20 19:52:56,1827,40.99,29.04,20.59,4.05,80.0
2026-08-20 19:52:56,1828,40.31,11.21,0.0,5.12,68.3
2026-08-20 19:52:56,1829,44.68,7.14,0.0,4.47,0.0
2026-08-20 19:52:56,1830,41.33,81.39,21.23,4.87,71.7
2026-08-20 19:52:56,1831,41.58,9.66,0.0,6.21,75.7
2026-08-20 19:52:56,1832,43.4,10.39,0.0,4.11,71.4
2026-08-20 19:52:56,1833,41.82,30.52,23.13,4.19,68.3
2026-08-20 19:52:56,1834,41.04,12.97,0.0,3.81,65.9
2026-08-20 19:52:56,1835,40.61,9.74,0.0,5.59,77.1
2026-08-20 19:52:56,1836,38.29,50.91,20.95,4.68,63.1
2026-08-20 19:52:56,1837,39.11,9.37,0.0,4.78,70.3
2026-08-20 19:52:56,1838,39.47,17.41,0.0,5.04,69.6
2026-08-20 19:52:57,1839,37.86,28.21,21.12,3.95,75.0
2026-08-20 19:52:57,1840,37.83,7.83,0.0,4.06,82.9
2026-08-20 19:52:57,1841,40.68,7.38,0.0,4.32,14.3
2026-08-20 19:52:57,1842,37.86,75.82,21.91,4.13,69.7
2026-08-20 19:52:57,1843,43.24,8.0,0.0,4.49,0.0
2026-08-20 19:52:57,1844,42.22,17.85,0.0,4.51,67.5
2026-08-20 19:52:57,1845,40.1,33.4,24.87,4.24,71.7
2026-08-20 19:52:57,1846,40.51,8.08,0.0,4.73,67.5
2026-08-20 19:52:57,1847,42.81,8.28,0.0,4.97,70.0
2026-08-20 19:52:57,1848,40.09,56.31,23.28,3.68,73.1
2026-08-20 19:52:57,1849,42.21,9.59,0.0,6.37,75.0
2026-08-20 19:52:57,1850,41.74,20.72,0.0,4.52,83.3
2026-08-20 19:52:57,1851,40.09,29.14,22.46,3.7,64.4
2026-08-20 19:52:57,1852,39.6,9.77,0.0,6.58,73.8
2026-08-20 19:52:57,1853,42.7,8.47,0.0,5.15,70.0
2026-08-20 19:52:57,1854,39.61,77.1,22.7,4.28,71.6
2026-08-20 19:52:57,1855,39.78,8.06,0.0,4.88,72.5
2026-08-20 19:52:57,1856,42.34,7.36,0.0,4.15,71.4
2026-08-20 19:52:57,1857,40.64,30.86,24.02,3.72,73.7
2026-08-20 19:52:57,1858,40.54,9.09,0.0,5.82,71.4
2026-08-20 19:52:57,1859,43.42,8.21,0.0,4.83,85.0
2026-08-20 19:52:57,1860,40.42,66.58,23.54,4.0,70.0
2026-08-20 19:52:57,1861,41.43,6.97,0.0,3.87,71.4
2026-08-20 19:52:57,1862,42.26,11.12,0.0,3.93,75.0
2026-08-20 19:52:57,1863,40.95,29.46,21.61,4.73,81.0
2026-08-20 19:52:57,1864,40.33,10.21,0.0,4.05,75.6
2026-08-20 19:52:57,1865,43.54,8.05,0.0,4.19,65.0
2026-08-20 19:52:57,1866,40.28,83.57,20.45,6.13,66.7
2026-08-20 19:52:57,1867,41.46,7.21,0.0,4.07,65.0
2026-08-20 19:52:57,1868,42.37,10.98,0.0,3.86,65.0
2026-08-20 19:52:58,1869,40.23,27.78,20.23,3.97,72.1
2026-08-20 19:52:58,1870,39.92,7.19,0.0,4.01,66.7
2026-08-20 19:52:58,1871,41.73,8.4,0.0,5.21,70.0
2026-08-20 19:52:58,1872,39.39,47.12,19.04,3.84,74.1
2026-08-20 19:52:58,1873,38.94,13.7,0.0,10.28,71.1
2026-08-20 19:52:58,1874,38.85,8.48,0.0,5.29,72.7
2026-08-20 19:52:58,1875,37.74,28.66,21.36,4.19,73.3
2026-08-20 19:52:58,1876,37.76,7.03,0.0,3.8,65.0
2026-08-20 19:52:58,1877,40.3,7.32,0.0,4.17,65.0
2026-08-20 19:52:58,1878,37.56,68.62,22.58,3.98,70.0
2026-08-20 19:52:58,1879,39.67,7.24,0.0,3.78,80.0
2026-08-20 19:52:58,1880,39.21,19.72,0.0,6.2,75.0
2026-08-20 19:52:58,1881,37.64,30.29,21.79,5.41,72.9
2026-08-20 19:52:58,1882,37.79,7.77,0.0,4.13,75.0
2026-08-20 19:52:58,1883,39.36,11.03,0.0,7.22,60.0
2026-08-20 19:52:58,1884,37.04,57.12,22.33,5.52,70.4
2026-08-20 19:52:58,1885,39.62,10.98,0.0,7.54,70.0
2026-08-20 19:52:58,1886,39.39,7.32,0.0,4.06,61.9
2026-08-20 19:52:58,1887,37.8,33.83,24.02,4.57,68.3
2026-08-20 19:52:58,1888,38.59,18.58,0.0,4.73,73.0
2026-08-20 19:52:58,1889,41.97,8.03,0.0,4.97,25.0
2026-08-20 19:52:58,1890,38.86,83.36,18.97,13.03,71.9
2026-08-20 19:52:58,1891,39.35,10.77,0.0,6.64,71.8
2026-08-20 19:52:58,1892,42.93,8.0,0.0,4.86,73.7
2026-08-20 19:52:58,1893,41.06,33.32,24.64,5.56,66.7
2026-08-20 19:52:58,1894,40.88,10.84,0.0,5.53,70.0
2026-08-20 19:52:58,1895,44.33,8.61,0.0,5.37,73.7
2026-08-20 19:52:58,1896,41.27,65.31,22.76,5.36,67.9
2026-08-20 19:52:58,1897,42.12,7.11,0.0,3.96,75.0
2026-08-20 19:52:58,1898,43.19,10.04,0.0,3.94,61.9
2026-08-20 19:52:59,1899,41.81,28.09,20.3,4.49,76.9
2026-08-20 19:52:59,1900,40.74,28.26,0.0,5.35,68.3
2026-08-20 19:52:59,1901,45.33,7.81,0.0,3.94,68.4
2026-08-20 19:52:59,1902,41.87,85.32,24.08,5.11,73.0
2026-08-20 19:52:59,1903,41.18,18.35,0.0,14.2,77.5
2026-08-20 19:52:59,1904,41.9,7.09,0.0,3.95,65.0
2026-08-20 19:52:59,1905,40.17,31.5,23.48,3.96,77.9
2026-08-20 19:52:59,1906,40.7,7.08,0.0,3.88,65.0
2026-08-20 19:52:59,1907,42.45,8.3,0.0,5.11,65.0
2026-08-20 19:52:59,1908,39.92,50.48,23.69,3.7,71.8
2026-08-20 19:52:59,1909,40.95,7.34,0.0,4.25,77.8
2026-08-20 19:52:59,1910,40.34,20.55,0.0,7.04,63.6
2026-08-20 19:52:59,1911,38.69,30.54,22.83,4.49,73.7
2026-08-20 19:52:59,1912,38.67,8.57,0.0,5.11,62.5
2026-08-20 19:52:59,1913,40.74,9.88,0.0,3.92,65.0
2026-08-20 19:52:59,1914,37.95,71.34,25.55,3.76,71.0
2026-08-20 19:52:59,1915,40.4,7.93,0.0,4.3,70.0
2026-08-20 19:52:59,1916,40.88,13.75,0.0,4.97,72.5
2026-08-20 19:52:59,1917,38.53,41.72,24.87,13.23,70.0
2026-08-20 19:52:59,1918,38.0,8.32,0.0,5.24,77.5
2026-08-20 19:52:59,1919,40.03,9.45,0.0,6.45,84.8
2026-08-20 19:52:59,1920,38.05,42.9,22.94,5.77,66.7
2026-08-20 19:52:59,1921,41.37,8.93,0.0,5.82,81.2
2026-08-20 19:52:59,1922,41.25,18.34,0.0,5.35,61.5
2026-08-20 19:52:59,1923,39.28,32.57,24.82,3.72,70.5
2026-08-20 19:52:59,1924,39.57,8.34,0.0,5.24,67.5
2026-08-20 19:52:59,1925,41.92,8.71,0.0,4.77,75.0
2026-08-20 19:52:59,1926,39.0,73.61,21.14,3.84,70.1
2026-08-20 19:52:59,1927,43.03,7.25,0.0,4.55,0.0
2026-08-20 19:52:59,1928,42.01,19.98,0.0,4.68,70.7
2026-08-20 19:53:00,1929,40.16,31.53,20.24,5.61,81.4
2026-08-20 19:53:00,1930,40.13,18.43,0.0,4.22,75.6
2026-08-20 19:53:00,1931,42.91,8.79,0.0,4.4,100.0
2026-08-20 19:53:00,1932,40.07,61.95,21.58,4.25,68.8
2026-08-20 19:53:00,1933,40.18,6.72,0.0,3.72,67.5
2026-08-20 19:53:00,1934,39.97,16.81,0.0,12.33,70.0
2026-08-20 19:53:00,1935,38.12,32.72,23.79,5.56,75.0
2026-08-20 19:53:00,1936,38.59,7.97,0.0,5.52,70.0
2026-08-20 19:53:00,1937,40.71,9.29,0.0,4.07,78.9
2026-08-20 19:53:00,1938,37.97,67.96,24.65,6.44,72.0
2026-08-20 19:53:00,1939,39.43,8.46,0.0,5.14,85.0
2026-08-20 19:53:00,1940,41.12,10.32,0.0,3.85,66.7
2026-08-20 19:53:00,1941,39.87,29.2,21.63,3.93,77.5
2026-08-20 19:53:00,1942,39.18,11.47,0.0,4.08,72.5
2026-08-20 19:53:00,1943,38.77,8.47,0.0,5.2,69.0
2026-08-20 19:53:00,1944,36.57,53.26,23.71,4.19,75.3
2026-08-20 19:53:00,1945,38.16,7.85,0.0,4.44,65.0
2026-08-20 19:53:00,1946,39.03,13.16,0.0,4.55,65.0
2026-08-20 19:53:00,1947,37.05,33.22,25.95,3.84,68.8
2026-08-20 19:53:00,1948,37.89,7.2,0.0,3.78,65.0
2026-08-20 19:53:00,1949,39.16,11.51,0.0,6.8,75.0
2026-08-20 19:53:00,1950,36.59,69.4,25.18,4.16,70.0
2026-08-20 19:53:00,1951,38.42,8.07,0.0,4.02,65.0
2026-08-20 19:53:00,1952,38.79,15.85,0.0,4.68,80.0
2026-08-20 19:53:00,1953,36.68,40.35,21.62,13.76,72.4
2026-08-20 19:53:00,1954,40.31,7.58,0.0,3.81,20.0
2026-08-20 19:53:00,1955,42.3,8.03,0.0,4.78,75.0
2026-08-20 19:53:00,1956,39.77,51.02,21.12,3.82,67.5
2026-08-20 19:53:00,1957,40.3,9.23,0.0,5.55,73.2
2026-08-20 19:53:00,1958,41.06,14.62,0.0,4.27,66.7
2026-08-20 19:53:01,1959,39.13,28.42,20.18,4.97,74.6
2026-08-20 19:53:01,1960,38.83,8.16,0.0,5.06,66.7
2026-08-20 19:53:01,1961,40.43,10.87,0.0,5.63,84.2
2026-08-20 19:53:01,1962,37.72,53.77,23.81,3.85,71.1
2026-08-20 19:53:01,1963,39.83,7.25,0.0,4.03,63.6
2026-08-20 19:53:01,1964,39.77,16.54,0.0,5.68,59.1
2026-08-20 19:53:01,1965,37.85,34.36,24.82,6.6,75.4
2026-08-20 19:53:01,1966,38.98,7.7,0.0,4.35,73.7
2026-08-20 19:53:01,1967,40.71,9.48,0.0,5.16,68.2
2026-08-20 19:53:01,1968,38.21,57.0,22.53,4.06,70.0
2026-08-20 19:53:01,1969,41.6,8.84,0.0,5.42,70.0
2026-08-20 19:53:01,1970,41.16,20.29,0.0,4.93,77.1
2026-08-20 19:53:01,1971,39.35,31.59,24.44,3.86,73.9
2026-08-20 19:53:01,1972,39.45,8.28,0.0,5.01,72.5
2026-08-20 19:53:01,1973,42.5,7.13,0.0,3.72,66.7
2026-08-20 19:53:01,1974,39.43,76.4,23.25,4.0,73.3
2026-08-20 19:53:01,1975,39.16,9.1,0.0,5.8,67.5
2026-08-20 19:53:01,1976,42.13,8.7,0.0,5.24,76.2
2026-08-20 19:53:01,1977,40.63,29.46,21.23,4.93,71.8
2026-08-20 19:53:01,1978,40.2,8.85,0.0,4.52,73.2
2026-08-20 19:53:01,1979,42.29,9.76,0.0,5.2,85.0
2026-08-20 19:53:01,1980,39.6,59.03,20.26,4.29,72.5
2026-08-20 19:53:01,1981,43.62,8.53,0.0,4.95,65.0
2026-08-20 19:53:01,1982,42.27,26.26,0.0,3.91,67.5
2026-08-20 19:53:01,1983,40.69,32.03,22.78,6.08,68.9
2026-08-20 19:53:01,1984,40.91,7.32,0.0,3.97,65.0
2026-08-20 19:53:01,1985,43.41,6.51,0.0,3.72,65.0
2026-08-20 19:53:01,1986,40.18,81.54,22.98,4.01,66.9
2026-08-20 19:53:01,1987,40.8,8.52,0.0,5.22,70.0
2026-08-20 19:53:01,1988,42.12,10.98,0.0,5.61,79.2
2026-08-20 19:53:02,1989,39.71,34.48,27.1,4.01,71.4
2026-08-20 19:53:02,1990,40.95,7.26,0.0,3.98,65.0
2026-08-20 19:53:02,1991,42.66,8.53,0.0,5.12,70.0
2026-08-20 19:53:02,1992,40.19,47.97,20.78,4.34,71.2
2026-08-20 19:53:02,1993,40.7,7.22,0.0,3.81,65.0
2026-08-20 19:53:02,1994,41.56,11.83,0.0,3.79,71.8
2026-08-20 19:53:02,1995,39.46,30.69,23.39,3.98,71.7
2026-08-20 19:53:02,1996,39.58,8.27,0.0,4.27,61.9
2026-08-20 19:53:02,1997,42.12,8.18,0.0,4.88,70.0
2026-08-20 19:53:02,1998,39.09,76.56,25.09,5.95,73.1
2026-08-20 19:53:02,1999,42.87,9.18,0.0,5.67,83.3
2026-08-20 19:53:02,2000,42.86,18.61,0.0,5.3,60.9
2026-08-20 19:53:02,2001,40.89,29.63,21.96,4.02,74.6
2026-08-20 19:53:02,2002,40.56,8.28,0.0,4.2,77.1
2026-08-20 19:53:02,2003,42.36,9.78,0.0,6.78,64.0
2026-08-20 19:53:02,2004,39.64,59.69,22.19,5.18,69.5
2026-08-20 19:53:02,2005,39.34,8.55,0.0,4.29,71.1
2026-08-20 19:53:02,2006,41.77,8.24,0.0,5.16,71.4
2026-08-20 19:53:02,2007,40.2,30.38,22.58,4.01,71.8
2026-08-20 19:53:02,2008,40.26,8.04,0.0,4.03,73.7
2026-08-20 19:53:02,2009,43.0,7.36,0.0,4.04,76.2
2026-08-20 19:53:02,2010,39.88,75.57,19.66,4.71,67.3
2026-08-20 19:53:02,2011,39.2,11.47,0.0,6.68,68.3
2026-08-20 19:53:02,2012,43.78,7.18,0.0,4.23,70.0
2026-08-20 19:53:02,2013,41.88,31.58,23.11,3.82,70.0
